,nr,q_nr,theory_nr,theory,question,answer,meta_folder,meta_file,meta_depth,meta_id,D_maxD,D_NFact,D_NRule,Q_Dep,Q_Len,Q_strategy,Q_proofs,formulated_facts_str,formulated_rules_str,resulted_new_facts_list,formulated_query_list,answer_code,answer_LLM
842,19248,9,911,Charlie is nice. Fiona is big. Fiona is green. Fiona is kind. Fiona is nice. Gary is red. Harry is red. If someone is big then they are red. If Gary is nice and Gary is green then Gary is blue. If someone is big then they are nice. If someone is kind and red then they are big. If Fiona is red and Fiona is green then Fiona is blue. All green people are big. If someone is red then they are green. If Fiona is nice then Fiona is blue. If someone is blue then they are kind.,Gary is not blue.,False,OWA,test,5,AttNoneg-OWA-D5-671,5,7,9,4,7,inv-proof,[(((((((((triple6) -> rule7)) -> rule6)) -> rule3) ((triple6) -> rule7)) -> rule2))],"1. Nice(Charlie)
2. Big(Fiona)
3. Green(Fiona)
4. Kind(Fiona)
5. Nice(Fiona)
6. Red(Gary)
7. Red(Harry)
","1. IF Big(someone) THEN Red(someone)
2. IF Gary is Nice AND Gary is Green THEN Blue(Gary)
3. IF Big(someone) THEN Nice(someone)
4. IF Kind(Fiona) AND Red(Fiona) THEN Big(Fiona)
5. IF Green(person) THEN Big(person)
6. IF Red(person) THEN Green(person)
7. IF Nice(Fiona) THEN Blue(Fiona)
8. IF Blue(person) THEN Kind(person)
","1. Nice(Charlie)
2. Big(Fiona)
3. Green(Fiona)
4. Kind(Fiona)
5. Nice(Fiona)
6. Red(Gary)
7. Red(Harry)
","1. Not(Blue)(Gary)
",False,False
843,51138,9,2433,"Anne is green. Bob is green. Dave is not big. Dave is not green. Dave is nice. Dave is young. Harry is smart. Nice, cold things are not big. If something is green then it is big. If something is cold and young then it is not nice. If something is young and cold then it is nice. All smart things are nice. Big things are nice. Round, big things are smart. All young things are round. Nice things are young.",Bob is not round.,False,OWA,train,5,AttNeg-OWA-D5-387,5,7,9,4,5,inv-proof,[(((((((((triple2) -> rule2)) -> rule6)) -> rule9)) -> rule8))],"1. Green(Anne)
2. Green(Bob)
3. NotBig(Dave)
4. NotGreen(Dave)
5. Nice(Dave)
6. Young(Dave)
7. Smart(Harry)
","1. IF Not Big(thing), THEN Not Nice(thing)
2. IF Green(thing), THEN Big(thing)
3. IF Cold(thing) AND Young(thing), THEN Not Nice(thing)
4. IF Young(thing) AND Cold(thing), THEN Nice(thing)
5. IF Smart(thing), THEN Nice(thing)
6. IF Big(thing), THEN Nice(thing)
7. IF Round(thing) AND Big(thing), THEN Smart(thing)
8. IF Young(thing), THEN Round(thing)
9. IF Nice(thing), THEN Young(thing)
","1. Green(Anne)
2. Green(Bob)
3. NotBig(Dave)
4. NotGreen(Dave)
5. Nice(Dave)
6. Young(Dave)
7. Smart(Harry)
8. NOTHING.
","1. Not(Round)(Bob)
",False,False
844,9384,9,444,The dog chases the squirrel. The lion chases the rabbit. The lion needs the dog. The lion visits the dog. The lion visits the rabbit. The rabbit is cold. The squirrel visits the dog. If something is rough and it chases the rabbit then the rabbit is rough. If something chases the squirrel then it visits the dog. If something chases the lion then it is rough. If something is green then it needs the dog. If something is green then it needs the lion. If something visits the dog then it is green. If something needs the lion then it chases the lion. All cold things are green. If the rabbit needs the lion and the lion is cold then the lion visits the squirrel.,The dog does not chase the lion.,False,OWA,dev,5,RelNoneg-OWA-D5-582,5,7,9,4,5,inv-proof,[(((((((((triple1) -> rule2)) -> rule6)) -> rule5)) -> rule7))],"1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Visit(Lion, Dog)
5. Visit(Lion, Rabbit)
6. Cold(Rabbit)
7. Visit(Squirrel, Dog)
","1. IF Rough(thing) AND Chases(thing, rabbit) THEN Rough(rabbit)
2. IF Chases(thing, squirrel) THEN Visit(thing, dog)
3. IF Rough(thing) THEN Green(thing)
4. IF Green(thing) THEN Need(thing, dog)
5. IF Need(thing, lion) THEN Chase(thing, lion)
6. IF Cold(lion) THEN Visit(lion, squirrel)
7. IF Need(rabbit, lion) AND Green(lion) THEN Visit(lion, squirrel)
","1. Good(Bob)
2. Need(Bob, Apple)
3. Like(Cat, Apple)
4. Visit(Lion, Dog)
5. Visit(Lion, Rabbit)
6. Cold(Rabbit)
7. Visit(Squirrel, Dog)
8. NOTHING.
","1. Does not chase(dog, lion)
",False,False
845,38800,9,1848,"Bob is rough. Bob is smart. Dave is big. Dave is smart. Erin is not furry. Harry is round. Harry is smart. Quiet, furry things are big. All smart, rough things are big. If Dave is blue and Dave is quiet then Dave is rough. All round, furry things are smart. All smart things are quiet. If something is rough then it is quiet. If something is round and smart then it is blue. Quiet, smart things are round. All rough things are furry.",Dave is not rough.,False,OWA,train,5,AttNeg-OWA-D5-480,5,7,9,4,9,inv-proof,[(((((((((triple4) -> rule5) triple4) -> rule8) triple4) -> rule7) ((triple4) -> rule5)) -> rule3))],"1. Rough(Bob)
2. Smart(Bob)
3. Big(Dave)
4. Smart(Dave)
5. Furry(Erin)
6. Round(Harry)
7. Smart(Harry)
","1. IF Big(Quiet, furry things) THEN Big(Quiet, furry things)
2. IF Big(All smart, rough things) THEN Big(All smart, rough things)
3. IF Rough(Dave) THEN Rough(Dave)
4. IF Smart(round, furry things) THEN Smart(round, furry things)
5. IF Quiet(smart things) THEN Quiet(smart things)
6. IF Rough(something) THEN Rough(something)
7. IF Round(blue, smart things) THEN Round(blue, smart things)
8. IF Smart(Quiet, smart things) THEN Smart(Quiet, smart things)
9. IF Furry(rough things) THEN Furry(rough things)
","1. Rough(Bob)
2. Smart(Bob)
3. Big(Dave)
4. Smart(Dave)
5. Furry(Erin)
6. Round(Harry)
7. Smart(Harry)
","1. Not(Dave)
",False,False
846,28284,9,1349,"Anne is big. Anne is cold. Dave is big. Erin is big. Erin is cold. Erin is red. Gary is white. All green things are cold. Cold things are red. If Erin is nice then Erin is red. If something is big then it is green. Red things are white. If something is white and big then it is red. If something is white then it is rough. If Anne is rough then Anne is red. All big, nice things are green.",Dave is not white.,False,OWA,train,5,AttNoneg-OWA-D5-107,5,7,9,4,5,inv-proof,[(((((((((triple3) -> rule4)) -> rule1)) -> rule2)) -> rule5))],"1. Big(Anne)
2. Cold(Anne)
3. Big(Dave)
4. Big(Erin)
5. Cold(Erin)
6. Red(Erin)
7. White(Gary)
","1. IF Green(thing) THEN Cold(thing)
2. IF Red(thing) THEN Cold(thing)
3. IF Nice(Erin) THEN Red(Erin)
4. IF Big(thing) THEN Green(thing)
5. IF Red(thing) THEN White(thing)
6. IF White(thing) AND Big(thing) THEN Red(thing)
7. IF White(thing) THEN Rough(thing)
8. IF Rough(Anne) THEN Red(Anne)
9. IF Big AND Nice(thing) THEN Green(thing)
","1. Big(Anne)
2. Cold(Anne)
3. Big(Dave)
4. Big(Erin)
5. Cold(Erin)
6. Red(Erin)
7. White(Gary)
","1. Not(White)(Dave)
",False,True
847,61472,9,2924,The bald eagle chases the bear. The bald eagle chases the rabbit. The bald eagle chases the squirrel. The bear chases the bald eagle. The rabbit visits the squirrel. The squirrel chases the bald eagle. The squirrel is big. Big people are cold. If someone is cold then they visit the bear. If the bald eagle chases the squirrel and the squirrel chases the rabbit then the bald eagle needs the rabbit. If someone needs the squirrel and the squirrel needs the bear then the squirrel is kind. If someone is kind then they chase the bald eagle. If someone needs the rabbit then they are not green. If someone visits the bear then they chase the rabbit. If someone needs the rabbit and they are big then they do not chase the rabbit. If someone needs the squirrel and they are blue then they visit the squirrel.,The bald eagle does not need the rabbit.,False,OWA,train,5,RelNeg-OWA-D5-714,5,7,9,4,6,inv-proof,[(((triple3 ((((((triple7) -> rule1)) -> rule2)) -> rule7)) -> rule3))],"1. Chase(BaldEagle, Bear)
2. Chase(BaldEagle, Rabbit)
3. Chase(BaldEagle, Squirrel)
4. Chase(Bear, BaldEagle)
5. Visit(Rabbit, Squirrel)
6. Chase(Squirrel, BaldEagle)
7. Big(Squirrel)
","1. IF Big(person) THEN Cold(person)
2. IF Visit(bear) THEN Need(bear)
3. IF Chase(eagle, squirrel) AND Chase(squirrel, rabbit) THEN Need(eagle)
4. IF Need(squirrel) AND Need(rabbit) THEN Kind(squirrel)
5. IF Kind(person) THEN Chase(person, eagle)
6. IF Visit(person) THEN Not Green(person)
7. IF Need(bear) THEN Visit(bear)
8. IF Need(rabbit) AND Big(person) THEN Do Not Chase(rabbit)
9. IF Need(squirrel) AND Blue(person) THEN Visit(squirrel)
","1. Chase(BaldEagle, Bear)
2. Chase(BaldEagle, Rabbit)
3. Chase(BaldEagle, Squirrel)
4. Chase(Bear, BaldEagle)
5. Visit(Rabbit, Squirrel)
6. Chase(Squirrel, BaldEagle)
7. Big(Squirrel)
","1. Need(Bald Eagle, Rabbit)
",False,False
848,58134,9,2766,"Charlie is nice. Erin is red. Erin is rough. Gary is young. Harry is furry. Harry is nice. Harry is rough. All rough people are quiet. Young people are furry. All rough people are quiet. If Gary is nice and Gary is quiet then Gary is furry. If someone is quiet and red then they are green. If someone is furry then they are red. If someone is nice then they are rough. All rough, quiet people are green. Red, young people are nice.",Gary is not rough.,False,OWA,train,5,AttNoneg-OWA-D5-608,6,7,9,4,6,inv-proof,[(((((((((triple4) -> rule2)) -> rule6) triple4) -> rule9)) -> rule7))],"1. Nice(Charlie)
2. Red(Erin)
3. Rough(Erin)
4. Young(Gary)
5. Furry(Harry)
6. Nice(Harry)
7. Rough(Harry)
","1. IF Quiet(people) THEN Green(people)
2. IF Young(people) THEN Furry(people)
3. IF Rough(Gary) THEN Furry(Gary)
4. IF Quiet(Gary) THEN Green(Gary)
5. IF Red(people) THEN Green(people)
6. IF Furry(people) THEN Red(people)
7. IF Nice(people) THEN Rough(people)
8. IF Rough(people) THEN Green(people)
","1. Nice(Charlie)
2. Red(Erin)
3. Rough(Erin)
4. Young(Gary)
5. Furry(Harry)
6. Nice(Harry)
7. Rough(Harry)
8. NOTHING
","1. Not(Rough)(Gary)
",False,False
849,206,9,9,"Charlie is cold. Charlie is smart. Dave is smart. Fiona is green. Fiona is smart. Fiona is young. Harry is red. If Charlie is round and Charlie is big then Charlie is smart. If something is smart and not red then it is round. All red, young things are round. Big things are young. Red things are big. If something is red then it is smart. All round, red things are cold. All round, green things are cold. If something is red and cold then it is green.",Harry is not cold.,False,OWA,test,5,AttNeg-OWA-D5-524,5,7,9,4,7,inv-proof,[(((((triple7 ((((triple7) -> rule5)) -> rule4)) -> rule3) triple7) -> rule7))],"1. Cold(Charlie)
2. Smart(Charlie)
3. Smart(Dave)
4. Green(Fiona)
5. Smart(Fiona)
6. Young(Fiona)
7. Red(Harry)
","1. IF Round(Charlie) AND Big(Charlie) THEN Smart(Charlie)
2. IF Smart(X) AND Not Red(X) THEN Round(X)
3. ALL Red(X), Young(X) THEN Round(X)
4. IF Big(X) THEN Young(X)
5. IF Red(X) THEN Cold(X)
6. IF Round(X) AND Green(X) THEN Cold(X)
7. IF Red(X) AND Cold(X) THEN Green(X)
","1. Cold(Charlie)
2. Smart(Charlie)
3. Smart(Dave)
4. Green(Fiona)
5. Smart(Fiona)
6. Young(Fiona)
7. Red(Harry)
","1. Not(Harry)
",False,False
850,19810,9,937,"Charlie is not furry. Charlie is smart. Charlie is young. Dave is young. Fiona is not blue. Harry is red. Harry is not rough. Rough, smart things are red. Rough things are smart. Green, red things are smart. If something is red then it is green. All smart, red things are green. Red, blue things are green. If something is young then it is blue. Furry things are young. Smart, green things are furry.",Harry is not young.,False,OWA,test,5,AttNeg-OWA-D5-587,5,7,9,4,8,inv-proof,[(((((((((triple6) -> rule4) triple6) -> rule3) ((triple6) -> rule4)) -> rule9)) -> rule8))],"1. Not(Furry)(Charlie)
2. Smart(Charlie)
3. Young(Charlie)
4. Young(Dave)
5. Not(Blue)(Fiona)
6. Red(Harry)
7. Not(Rough)(Harry)
","1. IF Rough(thing) AND Smart(thing) THEN Red(thing)
2. IF Rough(thing) THEN Smart(thing)
3. IF Green(thing) AND Red(thing) THEN Green(thing)
4. IF Red(thing) THEN Green(thing)
5. IF Young(thing) THEN Blue(thing)
6. IF Furry(thing) THEN Young(thing)
7. IF Smart(thing) AND Green(thing) THEN Furry(thing)
","1. Not(Furry)(Charlie)
2. Smart(Charlie)
3. Young(Charlie)
4. Young(Dave)
5. Not(Blue)(Fiona)
6. Red(Harry)
7. Not(Rough)(Harry)
8. NOTHING.
","1. Not(Young)(Harry)
",False,False
851,20328,9,969,"Bob is red. Charlie is green. Charlie is young. Erin is big. Erin is quiet. Harry is cold. Harry is green. If Bob is cold and Bob is young then Bob is green. Young things are kind. If Harry is green then Harry is big. Big, cold things are young. If Erin is big and Erin is kind then Erin is green. Red things are quiet. Quiet, kind things are cold. If something is green and quiet then it is red. If something is kind and green then it is red.",Charlie is not cold.,False,OWA,train,5,AttNoneg-OWA-D5-1234,5,7,9,4,8,inv-proof,[(((((((((triple3) -> rule2) triple2) -> rule9)) -> rule6) ((triple3) -> rule2)) -> rule7))],"1. Red(Bob)
2. Green(Charlie)
3. Young(Charlie)
4. Big(Erin)
5. Quiet(Erin)
6. Cold(Harry)
7. Green(Harry)
","1. IF Cold(Bob) AND Young(Bob) THEN Green(Bob)
2. IF Young(thing) THEN Kind(thing)
3. IF Green(Harry) THEN Big(Harry)
4. IF Big(thing) AND Cold(thing) THEN Young(thing)
5. IF Big(Erin) AND Kind(Erin) THEN Green(Erin)
6. IF Quiet(thing) THEN Red(thing)
7. IF Kind(thing) AND Green(thing) THEN Red(thing)
","1. Red(Bob)
2. Green(Charlie)
3. Young(Charlie)
4. Big(Erin)
5. Quiet(Erin)
6. Cold(Harry)
7. Green(Harry)
8. NOTHING
","1. Not(Charlie)
",False,False
852,12568,9,594,"Bob is green. Charlie is blue. Charlie is red. Charlie is smart. Erin is blue. Erin is red. Gary is blue. If Charlie is round then Charlie is red. Blue people are red. All white people are blue. If Erin is white then Erin is round. If someone is red then they are cold. All white, red people are round. If someone is round then they are green. All green people are white. Cold people are white.",Bob is not cold.,False,OWA,test,5,AttNeg-OWA-D5-286,5,7,9,4,5,inv-proof,[(((((((((triple1) -> rule8)) -> rule3)) -> rule2)) -> rule5))],"1. Green(Bob)
2. Blue(Charlie)
3. Red(Charlie)
4. Smart(Charlie)
5. Blue(Erin)
6. Red(Erin)
7. Blue(Gary)
","1. IF Round(Charlie) THEN Red(Charlie)
2. IF Blue(people) THEN Red(people)
3. IF White(Erin) THEN Round(Erin)
4. IF Red(person) THEN Cold(person)
5. IF White(person) AND Red(person) THEN Round(person)
6. IF Round(person) THEN Green(person)
7. IF Green(person) THEN White(person)
8. IF Cold(person) THEN White(person)
","1. Green(Bob)
2. Blue(Charlie)
3. Red(Charlie)
4. Smart(Charlie)
5. Blue(Erin)
6. Red(Erin)
7. Blue(Gary)
8. NOTHING
","1. Not(Bob, Cold)
",False,False
853,2594,9,121,"Anne is green. Anne is young. Charlie is blue. Charlie is green. Charlie is white. Dave is white. Erin is white. If Dave is kind and Dave is white then Dave is blue. If someone is white then they are nice. If someone is white then they are nice. All nice, green people are young. If someone is green then they are quiet. Nice people are kind. If Dave is blue then Dave is white. If Anne is nice and Anne is not white then Anne is green. If Dave is white and Dave is blue then Dave is green.",Dave is not green.,False,OWA,dev,5,AttNeg-OWA-D5-523,5,7,9,4,7,inv-proof,[(((triple6 ((((((triple6) -> rule2)) -> rule6) triple6) -> rule1)) -> rule9) OR ((triple6 ((((((triple6) -> rule3)) -> rule6) triple6) -> rule1)) -> rule9))],"1. Green(Anne)
2. Young(Anne)
3. Blue(Charlie)
4. Green(Charlie)
5. White(Charlie)
6. White(Dave)
7. White(Erin)
","1. IF Kind(Dave) AND White(Dave) THEN Blue(Dave)
2. IF White(Person) THEN Nice(Person)
3. IF White(Person) THEN Nice(Person)
4. IF Cute(Person) THEN Nice(Person)
5. IF Cute(Person) AND Rough(Person) THEN Nice(Person)
6. IF Good(People) THEN Nice(People)
7. IF Blue(Dave) THEN White(Dave)
8. IF Nice(Anne) AND Not White(Anne) THEN Green(Anne)
9. IF White(Dave) AND Blue(Dave) THEN Green(Dave)
","1. Green(Anne)
2. Young(Anne)
3. Blue(Charlie)
4. Green(Charlie)
5. White(Charlie)
6. White(Dave)
7. White(Erin)
8. NOTHING.
","1. Not(Dave, Green)
",False,True
854,63842,9,3039,The bear needs the cat. The cat is kind. The cat needs the rabbit. The cat does not visit the rabbit. The mouse is blue. The mouse needs the cat. The rabbit is rough. If something is big then it sees the bear. If something visits the cat and it sees the mouse then the mouse sees the bear. If the cat sees the bear then the cat is kind. If something is big and it sees the bear then the bear is rough. All rough things are big. If something is kind and it does not visit the mouse then the mouse is rough. If something visits the cat and the cat visits the rabbit then it needs the cat. If something needs the cat and the cat sees the mouse then the cat does not need the bear. If something is kind and it sees the cat then it is not round.,The bear is not big.,False,OWA,train,5,RelNeg-OWA-D5-494,5,7,9,4,7,inv-proof,[(((((((triple7) -> rule5) ((((triple7) -> rule5)) -> rule1)) -> rule4)) -> rule5))],"1. Need(Bear, Cat)
2. Kind(Cat)
3. Need(Cat, Rabbit)
4. DoNotVisit(Cat, Rabbit)
5. Blue(Mouse)
6. Need(Mouse, Cat)
7. Rough(Rabbit)
","1. IF Big(x) THEN SeeBear(x)
2. IF VisitCat(x) AND SeeMouse(x) THEN SeeBear(x)
3. IF CatKind(x) THEN CatKind(x)
4. IF Big(x) AND SeeBear(x) THEN BearRough(x)
5. ALL Rough(x) THEN Big(x)
6. IF Kind(x) AND NoVisitMouse(x) THEN MouseRough(x)
7. IF VisitCat(x) AND CatVisitRabbit(x) THEN NeedCat(x)
8. IF NeedCat(x) AND SeeMouse(x) THEN NoNeedBear(x)
9. IF Kind(x) AND SeeCat(x) THEN NotRound(x)
","1. Need(Bear, Cat)
2. Kind(Cat)
3. Need(Cat, Rabbit)
4. DoNotVisit(Cat, Rabbit)
5. Blue(Mouse)
6. Need(Mouse, Cat)
7. Rough(Rabbit)
8. NOTHING.
","1. Big(Bear)
",False,False
855,38528,9,1834,"Anne is not kind. Bob is big. Bob is blue. Bob is green. Bob is white. Charlie is big. Gary is green. Kind things are white. Green, round things are big. If Bob is kind then Bob is big. If Bob is blue then Bob is big. All green things are blue. All kind things are round. If something is green then it is round. All big, rough things are kind. Blue, big things are rough.",Gary is not kind.,False,OWA,train,5,AttNeg-OWA-D5-1016,5,7,9,4,12,inv-proof,[(((((triple7 ((triple7) -> rule7)) -> rule2) ((((triple7) -> rule5) ((triple7 ((triple7) -> rule7)) -> rule2)) -> rule9)) -> rule8))],"1. Not(Anne)
2. Big(Bob)
3. Blue(Bob)
4. Green(Bob)
5. White(Bob)
6. Big(Charlie)
7. Green(Gary)
","1. IF White(Kind) THEN Big(Kind)
2. IF Round(Green, Round) THEN Big(Green, Round)
3. IF Kind(Bob) THEN Big(Bob)
4. IF Blue(Bob) THEN Big(Bob)
5. IF Green(Thing) THEN Round(Thing)
6. IF Kind(Thing) THEN Round(Thing)
7. IF Green(Thing) THEN Big(Thing)
8. IF Big(Thing) THEN Kind(Thing)
9. IF Blue(Thing) THEN Big(Thing)
","1. Not(Anne)
2. Big(Bob)
3. Blue(Bob)
4. Green(Bob)
5. White(Bob)
6. Big(Charlie)
7. Green(Gary)
8. NOTHING
","1. NotKind(Gary)
",False,False
856,56610,9,2691,Anne is furry. Anne is rough. Anne is smart. Dave is not cold. Dave is rough. Erin is furry. Fiona is smart. If Dave is white then Dave is smart. All rough people are white. If Dave is red then Dave is furry. If Fiona is cold and Fiona is not white then Fiona is not furry. If Erin is rough and Erin is smart then Erin is not red. If Fiona is young and Fiona is furry then Fiona is cold. If someone is cold and not white then they are smart. If someone is furry then they are young. If someone is smart and white then they are red.,Dave is not furry.,False,OWA,train,5,AttNeg-OWA-D5-880,5,7,9,4,7,inv-proof,[(((((((((triple5) -> rule2)) -> rule1) ((triple5) -> rule2)) -> rule9)) -> rule3))],"1. Furry(Anne)
2. Rough(Anne)
3. Smart(Anne)
4. Not Cold(Dave)
5. Rough(Dave)
6. Furry(Erin)
7. Smart(Fiona)
","1. IF White(Dave) THEN Smart(Dave)
2. ALL Rough(person) THEN White(person)
3. IF Red(Dave) THEN Furry(Dave)
4. IF Not White(Fiona) THEN Not Furry(Fiona)
5. IF Smart(Erin) THEN Not Red(Erin)
6. IF Young(Fiona) THEN Cold(Fiona)
7. IF Cold(person) THEN Smart(person)
8. IF Furry(person) THEN Young(person)
9. IF Smart(person) AND White(person) THEN Red(person)
","1. Furry(Anne)
2. Rough(Anne)
3. Smart(Anne)
4. Not Cold(Dave)
5. Rough(Dave)
6. Furry(Erin)
7. Smart(Fiona)
8. NOTHING
","1. NotFurry(Dave)
",False,False
